时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,28,1,3.57%,1.92,68.57,1.92,-,-,-,-,
20190604~20190626,自定义-小天鹅-银离子系列,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,28,4,14.29%,11.20,400.00,2.80,-,-,-,-,
20190604~20190626,【新】近30天浏览加购厨大电未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,28,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,27,4,14.81%,8.45,312.96,2.11,8,10997.00,200.00%,1301.42,
20190604~20190626,热水器意向人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,27,1,3.70%,0.11,4.07,0.11,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,26,2,7.69%,4.38,168.46,2.19,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,26,2,7.69%,0.20,7.69,0.10,-,-,-,-,
20190604~20190626,【新】洗衣机top200浏览加购未购,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,26,4,15.38%,7.24,278.46,1.81,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,25,2,8.00%,0.20,8.00,0.10,-,-,-,-,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,25,-,-,-,-,-,1,2099.00,-,-,
20190604~20190626,自定义-核心型号扩展至店铺-海尔洗旗,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,25,6,24.00%,9.44,377.60,1.57,-,-,-,-,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,25,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,25,2,8.00%,0.20,8.00,0.10,-,-,-,-,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,24,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,24,-,-,-,-,-,-,-,-,-,
20190604~20190626,电视核心人群（风行东芝三星微鲸松下）,标签人群,PC,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,24,2,8.33%,4.32,180.00,2.16,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-空调,24,2,8.33%,0.20,8.33,0.10,-,-,-,-,
20190604~20190626,【新】洗衣机top200浏览加购未购,新标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,23,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-LS+HR中高端波轮,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索PC,23,1,4.35%,1.29,56.09,1.29,1,1899.00,100.00%,1472.09,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,PC,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,22,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,22,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购热水器未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,22,-,-,-,-,-,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,21,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览加购热水器未购洗衣机,新标签人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,21,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-西门子9公斤滚筒,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,21,2,9.52%,2.83,134.76,1.42,-,-,-,-,
20190604~20190626,【新】竞品-海尔topsku浏览未购,新标签人群,无线,品牌聚效,跨品类【618临时】,top洗衣机人群&amp;竞品,20,-,-,-,-,-,1,899.00,-,-,
20190604~20190626,自定义-西门子10公斤洗烘,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,20,1,5.00%,2.41,120.50,2.41,-,-,-,-,
20190604~20190626,自定义-西门子9公斤滚筒,标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,20,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,PC,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,19,1,5.26%,2.07,108.95,2.07,-,-,-,-,
20190604~20190626,自定义-西门子10公斤洗烘,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,19,4,21.05%,7.82,411.58,1.96,5,20895.00,125.00%,2671.99,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,19,-,-,-,-,-,-,-,-,-,
20190604~20190626,类目洗衣机未购多次浏览加购关注并集,挖掘人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,18,5,27.78%,17.97,998.33,3.59,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,17,1,5.88%,0.10,5.88,0.10,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】拉新-DMP-跨品类拉新,新标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,17,2,11.76%,7.86,462.35,3.93,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,17,1,5.88%,3.40,200.00,3.40,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,17,1,5.88%,0.10,5.88,0.10,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,17,1,5.88%,0.10,5.88,0.10,-,-,-,-,
20190604~20190626,智能定向人群,智能定向,无线,品牌聚效,跨品类【618临时】,品牌人群,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-洗碗机,16,1,6.25%,0.10,6.25,0.10,-,-,-,-,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,15,3,20.00%,9.22,614.67,3.07,-,-,-,-,
20190604~20190626,自定义-冰箱400-500L浏览加购未购人群30,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,15,2,13.33%,5.03,335.33,2.52,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,美的系洗衣机意向人群（美的+小天鹅）,标签人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-品牌人群,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,双11！洗衣机的购买意向用户,,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,TD100V80WDX搜索-PC,14,1,7.14%,1.45,103.57,1.45,-,-,-,-,
20190604~20190626,多次浏览冰箱未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,14,1,7.14%,0.93,66.43,0.93,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-竞品未购,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-10kg,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,13,2,15.38%,3.90,300.00,1.95,-,-,-,-,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-10kg,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,类目洗衣机未购多次浏览加购关注并集,挖掘人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,12,4,33.33%,17.78,1481.67,4.45,-,-,-,-,
20190604~20190626,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,类目洗衣机未购多次浏览加购关注并集,挖掘人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-10kg,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-10kg,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-top200,11,1,9.09%,0.10,9.09,0.10,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-消毒柜,11,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-10KG及以上波轮top不拓展30天,标签人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,TB90V88WDCLG搜索PC,11,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,11,2,18.18%,6.54,594.55,3.27,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-top200,11,2,18.18%,0.20,18.18,0.10,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-top200,11,2,18.18%,0.20,18.18,0.10,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-top200,11,2,18.18%,0.20,18.18,0.10,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-消毒柜,11,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-消毒柜,11,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-消毒柜,11,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-西门子8公斤洗烘,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,11,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,10,-,-,-,-,-,-,-,-,-,
20190604~20190626,滚筒_1-2k_8-10公斤,外部导入人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,数坊test,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-小天鹅加购未够,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-TD100V81WIDG自有人群,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,9,2,22.22%,3.70,411.11,1.85,-,-,-,-,
20190604~20190626,小天鹅多次浏览未购买美的系洗衣机1,挖掘人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览热水器未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览热水器未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,类目洗衣机未购多次浏览加购关注并集,挖掘人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_滚筒_类目内_高分段_2.5k_3k_0607,外部导入人群,无线,京东直投,,,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-hr8公斤洗烘不扩展,标签人群,无线,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-小天鹅加购未够,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-小天鹅加购未够,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-小天鹅加购未够,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,B组_洗衣机_A,,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,9,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-hr8公斤洗烘不扩展,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,9,2,22.22%,4.66,517.78,2.33,-,-,-,-,
20190604~20190626,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,8,-,-,-,-,-,-,-,-,-,
20190604~20190626,滚筒_2-3k_8-10公斤,外部导入人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,数坊test,8,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-西门子8公斤洗烘,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-PC,8,3,37.50%,5.65,706.25,1.88,-,-,-,-,
20190604~20190626,【新】近30天浏览加购空调未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索PC,8,1,12.50%,2.83,353.75,2.83,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,TD100V80WDX搜索-PC,8,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,7,2,28.57%,4.34,620.00,2.17,-,-,-,-,
20190604~20190626,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,7,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览热水器未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,7,-,-,-,-,-,-,-,-,-,
20190604~20190626,滚筒_3-4k_8-10公斤,外部导入人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,数坊test,7,-,-,-,-,-,-,-,-,-,
20190604~20190626,双11！洗衣机的购买意向用户,,PC,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,TD100V80WDX搜索-PC,7,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-西门子8公斤洗烘,标签人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,7,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】洗衣机top200浏览加购未购,新标签人群,无线,品牌聚效,跨品类【618临时】,top洗衣机人群&amp;竞品,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_波轮_类目内_高分段_美的品牌倾向_0605,外部导入人群,无线,京东直投,,,6,1,16.67%,0.40,66.67,0.40,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索PC,6,2,33.33%,4.54,756.67,2.27,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览加购关注美的品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览冰箱未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览热水器未购买美的系洗衣机,挖掘人群,PC,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,美的冰箱已购用户,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-9公斤滚筒前top-SKU不拓展30天,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,6,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-跨品类核心人群,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,滚筒_1-2k_8公斤及以下,外部导入人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,数坊test,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_滚筒_类目内_高分段_2k_2.5k_0607,外部导入人群,无线,京东直投,,,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_波轮_类目内_高分段_美的品牌倾向_0612,外部导入人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次浏览加购关注小天鹅品牌未购买美的系洗,挖掘人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,5,1,20.00%,4.44,888.00,4.44,1,999.00,100.00%,225.00,
20190604~20190626,默认拉新人群,京选人群,无线,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_波轮_类目内_高分段_2.5k以上_0607,外部导入人群,无线,京东直投,,,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,多次购买美的品牌未购买美的系洗衣机,挖掘人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,自定义-TG100V20WDG单品人群,标签人群,PC,京东快车(搜索),【B】TG120VT718WDG7_小天鹅洗衣机_单投,TG120VT718WDG7搜索无线,5,-,-,-,-,-,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,推荐-小天鹅加购未够,4,-,-,-,-,-,-,-,-,-,
20190604~20190626,滚筒_3-4k_10公斤及以上,外部导入人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,数坊test,4,1,25.00%,2.00,500.00,2.00,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,TD100V80WDX搜索-PC,4,-,-,-,-,-,-,-,-,-,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,PC,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,4,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_滚筒_类目内_高分段_4k以上_0607,外部导入人群,无线,京东直投,,,4,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_滚筒_类目内_高分段_美的品牌倾向_0605,外部导入人群,无线,京东直投,,,4,1,25.00%,0.40,100.00,0.40,-,-,-,-,
