时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,PC,京东快车(搜索),PB80Easy215-瑞博_破壁机_单投,PB80Easy215-端中,791,15,1.90%,39.18,49.53,2.61,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2237-端中_电磁炉_单投,789,6,0.76%,2.51,3.18,0.42,2,-,33.33%,-,
20190604~20190626,【新】电磁炉炒锅人群-0213,新标签人群,PC,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,788,4,0.51%,9.63,12.22,2.41,24,9719.90,600.00%,1009.34,
20190604~20190626,【新】30天加购电磁炉-1009,新标签人群,PC,京东快车(搜索),Star201-明辉-电磁炉_单投,Star201--明辉-搜索_单投,787,5,0.64%,7.47,9.49,1.49,7,1077.00,140.00%,144.18,
20190604~20190626,【新】电磁炉炒锅人群-0213,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WT2112T-端中_电磁炉_单投,785,5,0.64%,8.64,11.01,1.73,3,4660.60,60.00%,539.42,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,785,130,16.56%,226.40,288.41,1.74,152,41164.25,116.92%,181.82,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),JK30Easy103-瑞博_电饼铛_单投,JK30Easy103-端低1,783,9,1.15%,3.41,4.36,0.38,1,139.00,11.11%,40.76,
20190604~20190626,【新】近30天浏览九阳料理机-1005,新标签人群,PC,京东快车(搜索),LZ15Easy209-瑞博_料理机_单投,LZ15Easy209-端中,779,4,0.51%,4.82,6.19,1.21,1,129.00,25.00%,26.76,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,776,3,0.39%,7.69,9.91,2.56,-,-,-,-,
20190604~20190626,自定义-电饼铛兴趣人群-1018,标签人群,无线,京东快车(搜索),MC-JK30Easy301-瑞博_电饼铛_单投,MC-JK30Easy301-端中,772,52,6.74%,40.78,52.82,0.78,6,963.60,11.54%,23.63,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB40Star301-端高,769,31,4.03%,44.96,58.47,1.45,5,1525.00,16.13%,33.92,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),JK30Easy103-瑞博_电饼铛_单投,JK30Easy103-端低1,769,9,1.17%,5.64,7.33,0.63,1,139.00,11.11%,24.65,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,PC,京东快车(搜索),WQH50C8-瑞博_电压力锅_单投,WQH50C8-端高,768,7,0.91%,10.85,14.13,1.55,1,199.00,14.29%,18.34,
20190604~20190626,【新】近30天搜索电饼铛未购买-1008,新标签人群,无线,京东快车(搜索),MC-JK30Easy301-瑞博_电饼铛_单投,MC-JK30Easy301-端中,768,45,5.86%,34.94,45.49,0.78,5,814.60,11.11%,23.31,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_养生壶/煎药壶,767,30,3.91%,18.46,24.07,0.62,31,88590.95,103.33%,4799.08,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),MK-YS12Colour101-瑞博_养生壶/煎药壶_单投,MK-YS12Colour101-端低,765,3,0.39%,5.07,6.63,1.69,1,250.80,33.33%,49.47,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,无线,京东快车(搜索),CZ21-瑞博_豆浆机_单投,CZ21-端高,762,34,4.46%,63.00,82.68,1.85,7,2182.80,20.59%,34.65,
20190604~20190626,【新】下厨极度爱好者-0213,新标签人群,PC,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,759,13,1.71%,10.98,14.47,0.84,6,1273.70,46.15%,116.00,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,758,9,1.19%,13.09,17.27,1.45,4,781.00,44.44%,59.66,
20190604~20190626,自定义-电炖锅兴趣人群-1018,标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,754,3,0.40%,7.69,10.20,2.56,-,-,-,-,
20190604~20190626,九数_0522_电饭煲_100万,外部导入人群,无线,京东快车(搜索),517-明辉-电饭煲_单投,MB-FB40P517明辉--搜索-电饭煲_单投-,749,43,5.74%,118.06,157.62,2.75,1,529.00,2.33%,4.48,
20190604~20190626,双11！对大促极敏感的小白领,标签人群,PC,京东快车(搜索),60simple102-瑞博_电压力锅_单投,60simple102-端低,747,4,0.54%,5.19,6.95,1.30,-,-,-,-,
20190604~20190626,双11！电饭煲的拉新用户,,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,WFZ5099IH-端中,746,11,1.47%,25.36,33.99,2.31,-,-,-,-,
20190604~20190626,【新】近3天浏览粮食调味未购买-1024,新标签人群,无线,京东快车(搜索),60simple102-瑞博_电压力锅_单投,60simple102-端低,746,35,4.69%,22.58,30.27,0.65,6,1848.00,17.14%,81.84,
20190604~20190626,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2237-端中_电磁炉_单投,744,32,4.30%,29.23,39.29,0.91,2,308.80,6.25%,10.56,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,742,2,0.27%,5.34,7.20,2.67,-,-,-,-,
20190604~20190626,【新】半球-竞品-多用途锅,新标签人群,无线,京东快车(搜索),DY3020Power101-明辉_多用途锅_单投,MC-DY3020Power101电煎锅-搜索位置,742,11,1.48%,33.77,45.51,3.07,-,-,-,-,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,738,5,0.68%,10.99,14.89,2.20,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_养生壶/煎药壶,738,31,4.20%,19.20,26.02,0.62,31,88590.95,100.00%,4614.11,
20190604~20190626,【新】近3天浏览生鲜未购买-1024,新标签人群,PC,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,728,6,0.82%,25.21,34.63,4.20,-,-,-,-,
20190604~20190626,【新】近7天浏览小熊养生壶-1024,新标签人群,PC,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,727,5,0.69%,7.84,10.78,1.57,-,-,-,-,
20190604~20190626,【新】30天浏览美的电水壶/电水瓶-1009,新标签人群,无线,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,725,89,12.28%,280.85,387.38,3.16,58,35046.80,65.17%,124.79,
20190604~20190626,【新】电压力锅相关食品,新标签人群,PC,京东快车(搜索),YL50Easy505-瑞博_电压力锅_单投,YL50Easy505,724,7,0.97%,16.94,23.40,2.42,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-核词,724,10,1.38%,13.60,18.78,1.36,5,985.00,50.00%,72.43,
20190604~20190626,【新】关注美的电饭煲（30）,新标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB50EASY501-端中,722,6,0.83%,20.75,28.74,3.46,1,30317.00,16.67%,1461.06,
20190604~20190626,【新】近30天浏览电饭煲-1005,新标签人群,PC,品牌聚效,新品电饭煲518,PC展示,716,10,1.40%,12.28,17.15,1.23,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,713,15,2.10%,18.24,25.58,1.22,16,8159.64,106.67%,447.35,
20190604~20190626,双11！对大促极敏感的小白领,标签人群,PC,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,712,17,2.39%,36.26,50.93,2.13,6,1731.00,35.29%,47.74,
20190604~20190626,双11！对大促极敏感的高级白领,标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,Micca701-端高_电磁炉_单投,712,57,8.01%,75.16,105.56,1.32,2,338.00,3.51%,4.50,
20190604~20190626,双11！对大促活动极敏感的人群,标签人群,PC,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,708,10,1.41%,32.76,46.27,3.28,-,-,-,-,
20190604~20190626,【新】近30天搜索未购买（电炖锅）,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,708,33,4.66%,29.28,41.36,0.89,5,1374.59,15.15%,46.95,
20190604~20190626,【新】近30天搜索面包机未购买-1008,新标签人群,无线,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,707,76,10.75%,212.09,299.99,2.79,8,3232.00,10.53%,15.24,
20190604~20190626,【新】竞品200价位人群电炖锅,新标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162,707,10,1.41%,12.36,17.48,1.24,3,596.91,30.00%,48.29,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,703,34,4.84%,29.21,41.55,0.86,5,1374.59,14.71%,47.06,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_豆浆机,696,7,1.01%,2.07,2.97,0.30,22,8070.90,314.29%,3898.99,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_面包机,693,10,1.44%,5.89,8.50,0.59,-,-,-,-,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,PC,京东快车(搜索),CZ21-瑞博_豆浆机_单投,CZ21-端高,690,3,0.43%,5.61,8.13,1.87,-,-,-,-,
20190604~20190626,自定义-电炖锅兴趣人群-1018,标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,686,35,5.10%,30.32,44.20,0.87,5,1374.59,14.29%,45.34,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS162-端中-不,685,7,1.02%,19.20,28.03,2.74,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,683,34,4.98%,30.02,43.95,0.88,5,1374.59,14.71%,45.79,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉power501-_单投-,DZ08Easy102-搜索-copy,679,37,5.45%,80.29,118.25,2.17,9,2285.70,24.32%,28.47,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,673,34,5.05%,29.21,43.40,0.86,5,1374.59,14.71%,47.06,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG18Easy201-,670,9,1.34%,8.71,13.00,0.97,2,184.00,22.22%,21.13,
20190604~20190626,默认拉新人群,京选人群,无线,京东快车(搜索),C22-E301-明辉-电磁炉_单投-copy,C22-E301--明辉-搜索_单投,666,39,5.86%,136.37,204.76,3.50,4,771.00,10.26%,5.65,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),Star201-明辉-电磁炉_单投,Star201--明辉-搜索_单投,664,2,0.30%,3.23,4.86,1.62,4,596.00,200.00%,184.52,
20190604~20190626,电磁炉认知,外部导入人群,无线,京东快车(搜索),C22-WH2208-明辉-电磁炉_单投,C22-WH2208--明辉-搜索_单投,662,66,9.97%,161.13,243.40,2.44,26,5165.40,39.39%,32.06,
20190604~20190626,【新】美的多用途锅近30天加购未购买,新标签人群,无线,京东快车(搜索),多用途锅-明辉_多用途锅_单投,ZG28Power501-端中,662,68,10.27%,217.61,328.72,3.20,24,6772.00,35.29%,31.12,
20190604~20190626,【新】30天浏览美的多用途锅-1009,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2128-端中_电磁炉_单投,657,4,0.61%,7.21,10.97,1.80,8,1375.00,200.00%,190.71,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,655,10,1.53%,25.51,38.95,2.55,5,625.00,50.00%,24.50,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,PC,京东快车(搜索),60simple102-瑞博_电压力锅_单投,60simple102-端低,654,2,0.31%,3.01,4.60,1.51,-,-,-,-,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,653,52,7.96%,124.19,190.18,2.39,2,237.00,3.85%,1.91,
20190604~20190626,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DG40E101-端中-,653,32,4.90%,210.67,322.62,6.58,3,525.00,9.38%,2.49,
20190604~20190626,【新】关注美的电饭煲（30）,新标签人群,PC,京东快车(搜索),MB-30LH5-电饭煲-明辉_电饭煲_单投,MB-30LH5搜索位置-,646,7,1.08%,20.20,31.27,2.89,2,253.00,28.57%,12.52,
20190604~20190626,【新】美的购买人群+30天浏览美的电磁炉-1009,新标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WT2112T-端中_电磁炉_单投,642,14,2.18%,16.69,26.00,1.19,3,279.00,21.43%,16.72,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_豆浆机,641,7,1.09%,2.07,3.23,0.30,22,8070.90,314.29%,3898.99,
20190604~20190626,双11！对大促活动极敏感的人群,标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,637,31,4.87%,26.69,41.90,0.86,204,282651.42,658.06%,10590.16,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_面包机,637,9,1.41%,5.47,8.59,0.61,-,-,-,-,
20190604~20190626,【新】30天浏览美的电饭煲-1009,新标签人群,PC,品牌聚效,新品电饭煲517,PC展示,637,10,1.57%,9.34,14.66,0.93,-,-,-,-,
20190604~20190626,【新】近30天浏览面包机-1005,新标签人群,PC,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,631,13,2.06%,50.75,80.43,3.90,1,399.00,7.69%,7.86,
20190604~20190626,【新】30天加购，120天未购买,新标签人群,PC,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,630,5,0.79%,8.92,14.16,1.78,-,-,-,-,
20190604~20190626,双11！对大促极敏感的高级白领,标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,629,14,2.23%,19.46,30.94,1.39,1,189.00,7.14%,9.71,
20190604~20190626,【新】近30天浏览电炖锅-1005,新标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,628,3,0.48%,7.69,12.25,2.56,-,-,-,-,
20190604~20190626,默认拉新人群,京选人群,无线,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,615,89,14.47%,200.57,326.13,2.25,28,4142.50,31.46%,20.65,
20190604~20190626,【新】美的电炖锅近三十天加购未购买,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,DZ08Easy102-端低-新,615,67,10.89%,228.64,371.77,3.41,16,1962.80,23.88%,8.58,
20190604~20190626,【新】下厨高度爱好者-0213,新标签人群,无线,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,614,82,13.36%,114.60,186.64,1.40,31,18826.88,37.80%,164.28,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),CZ21-瑞博_豆浆机_单投,CZ21-端高,612,1,0.16%,0.31,0.51,0.31,20,26469.50,2000.00%,85385.48,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,无线,京东快车(搜索),CZ21-瑞博_豆浆机_单投,CZ21-端高,606,37,6.11%,51.62,85.18,1.40,3,896.90,8.11%,17.38,
20190604~20190626,【新】30天加购，120天未购买,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,605,51,8.43%,103.29,170.73,2.03,9,1521.12,17.65%,14.73,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),LZ25Easy106-瑞博_料理机_单投,LZ25Easy106-端中,605,13,2.15%,14.50,23.97,1.12,8,3458.80,61.54%,238.54,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,PC,京东快车(搜索),MC-JK30Power301-瑞博_电饼铛_单投,MC-JK30Power301-端高1,604,14,2.32%,26.55,43.96,1.90,1,258.00,7.14%,9.72,
20190604~20190626,【新】近3天浏览生鲜未购买-1024,新标签人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,600,36,6.00%,85.25,142.08,2.37,3,435.00,8.33%,5.10,
20190604~20190626,【新】近7天浏览电炖锅-1108,新标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WBZS0801F-端中-不,597,3,0.50%,7.69,12.88,2.56,-,-,-,-,
20190604~20190626,双11！对大促极敏感的高级白领,标签人群,无线,京东快车(搜索),CZ21-瑞博_豆浆机_单投,CZ21-端高,595,27,4.54%,53.62,90.12,1.99,3,1105.90,11.11%,20.62,
20190604~20190626,双11！榨汁机/原汁机的拉新用户,,无线,京东快车(搜索),LZ20Easy101 -瑞博_榨汁机/原汁机_单投,LZ20Easy101 -端中,593,36,6.07%,70.66,119.16,1.96,6,864.00,16.67%,12.23,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,590,27,4.58%,22.07,37.41,0.82,4,1075.69,14.81%,48.74,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),MC-JK30Power301-瑞博_电饼铛_单投,MC-JK30Power301-端高1,590,12,2.03%,22.40,37.97,1.87,3,2070.00,25.00%,92.41,
20190604~20190626,【新】近7天浏览烤箱相关类目-1024,新标签人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,586,20,3.41%,34.34,58.60,1.72,3,581.00,15.00%,16.92,
20190604~20190626,【新】近3天浏览火锅相关类目-1024,新标签人群,PC,京东快车(搜索),YL60Easy203-瑞博_电压力锅_单投,YL60Easy203-端中-核词,582,1,0.17%,1.20,2.06,1.20,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),空气炸锅-明辉_空气炸锅_单投,TN35-端中_空气炸锅_单投,578,115,19.90%,246.39,426.28,2.14,24,7239.97,20.87%,29.38,
20190604~20190626,【新】近30天浏览苏泊尔电压力锅-1005,新标签人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,572,13,2.27%,17.33,30.30,1.33,86,31905.00,661.54%,1841.03,
20190604~20190626,【新】近3天浏览火锅相关类目-1024,新标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,571,28,4.90%,21.59,37.81,0.77,205,282729.42,732.14%,13095.39,
20190604~20190626,自定义-电饭煲兴趣人群,标签人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB40Star301-端高,565,4,0.71%,1.74,3.08,0.44,-,-,-,-,
20190604~20190626,【新】近7天浏览美的破壁机-517,新标签人群,无线,品牌聚效,破壁机新品,破壁机新品,562,6,1.07%,21.03,37.42,3.51,2,498.18,33.33%,23.69,
20190604~20190626,自定义-电饭煲兴趣人群,标签人群,无线,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB40Star301-端高,561,36,6.42%,50.61,90.21,1.41,7,2563.00,19.44%,50.64,
20190604~20190626,【新】电压力锅相关食品,新标签人群,无线,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,553,94,17.00%,106.87,193.25,1.14,21,5725.80,22.34%,53.58,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_榨汁机/原汁机,553,16,2.89%,11.18,20.22,0.70,2,447.90,12.50%,40.06,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,Micca701-端高_电磁炉_单投,547,23,4.20%,28.94,52.91,1.26,5,1204.00,21.74%,41.60,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,545,18,3.30%,10.11,18.55,0.56,57,29252.48,316.67%,2893.42,
20190604~20190626,【新】DMP-场景-精致,新标签人群,PC,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,544,5,0.92%,11.12,20.44,2.22,-,-,-,-,
20190604~20190626,【新】品牌人群（电炖锅）,新标签人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,535,29,5.42%,24.61,46.00,0.85,4,1075.60,13.79%,43.71,
20190604~20190626,【新】下厨高度爱好者-0213,新标签人群,PC,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,528,6,1.14%,6.61,12.52,1.10,-,-,-,-,
20190604~20190626,【新】近7天浏览面包机-1108,新标签人群,无线,京东快车(搜索),腰带店铺-_生活电器_腰部广告,腰带店铺-端-低花费,523,13,2.49%,12.26,23.44,0.94,1,399.00,7.69%,32.54,
20190604~20190626,自定义-电磁炉兴趣人群,标签人群,PC,京东快车(搜索),电磁炉-明辉_电磁炉_单投,Micca701-端高_电磁炉_单投,521,7,1.34%,4.33,8.31,0.62,2,617.60,28.57%,142.63,
20190604~20190626,自定义-电炖锅兴趣人群-1018,标签人群,PC,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,519,5,0.96%,8.36,16.11,1.67,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,518,30,5.79%,23.47,45.31,0.78,4,1075.60,13.33%,45.83,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-特区,517,12,2.32%,14.62,28.28,1.22,87,32144.00,725.00%,2198.63,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_榨汁机/原汁机,515,15,2.91%,10.31,20.02,0.69,2,447.90,13.33%,43.44,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,515,9,1.75%,1.78,3.46,0.20,-,-,-,-,
20190604~20190626,【新】苏泊尔浏览,新标签人群,PC,京东快车(搜索),517-明辉-电饭煲_单投,MB-FB40P517明辉--搜索-电饭煲_单投-,514,9,1.75%,24.89,48.42,2.77,2,998.00,22.22%,40.10,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉-MD-DZ16E102-_单投,DZ16E102-搜索-,512,37,7.23%,122.46,239.18,3.31,5,855.00,13.51%,6.98,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),YL50Easy203-瑞博_电压力锅_单投,YL50Easy203-端中-核区,511,15,2.94%,17.23,33.72,1.15,3,2137.75,20.00%,124.07,
20190604~20190626,【新】近3天偏好烘焙类目-1024,新标签人群,无线,京东快车(搜索),MK-YS15Colour501-瑞博_养生壶/煎药壶_单投,MK-YS15Colour501-端中,509,22,4.32%,58.25,114.44,2.65,1,128.00,4.55%,2.20,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,无线,京东快车(搜索),电炖锅-明辉_电炖锅_单投,WTGS405-端中-不,509,24,4.72%,22.35,43.91,0.93,4,1075.69,16.67%,48.13,
20190604~20190626,【新】近3天浏览粮食调味未购买-1024,新标签人群,PC,京东快车(搜索),WHJ1512e-瑞博_电水壶/热水瓶_单投,WHJ1512e-端低-HU,506,12,2.37%,19.69,38.91,1.64,1,78.00,8.33%,3.96,
20190604~20190626,【新】30天加购电磁炉-1009,新标签人群,PC,京东快车(搜索),C22-WT2203-明辉-电磁炉_单投,C22WT2203-明辉-搜索_单投,506,4,0.79%,8.89,17.57,2.22,2,219.00,50.00%,24.63,
20190604~20190626,【新】近30天搜索面包机未购买-1008,新标签人群,PC,京东快车(搜索),NS1802C-瑞博_面条机_单投,NS1802C-端高,503,4,0.80%,8.43,16.76,2.11,1,469.00,25.00%,55.63,
20190604~20190626,【新】下厨极度爱好者-0213,新标签人群,无线,京东快车(搜索),WQC50A5-瑞博_电压力锅_单投,WQC50A5-端低,502,58,11.55%,69.29,138.03,1.19,28,7828.19,48.28%,112.98,
20190604~20190626,近30天浏览、关注、加购过与所选种子相关的三级类目商品的人群,定向推荐人群,PC,京东快车(搜索),WBL1022S-瑞博_破壁机_单投,WBL1022S-端低,501,7,1.40%,5.98,11.94,0.85,6,1488.00,85.71%,248.83,
20190604~20190626,【新】近3天搜索电水壶/电水瓶-1018,新标签人群,PC,京东快车(搜索),WHJ1512d-瑞博_电水壶/热水瓶_单投,WHJ1512d-端低-HU,498,7,1.41%,3.08,6.18,0.44,-,-,-,-,
20190604~20190626,九数_0522_电饭煲_100万,外部导入人群,PC,京东快车(搜索),电饭煲-明辉_电饭煲_单投,FB50EASY501-端中,492,6,1.22%,20.01,40.67,3.34,-,-,-,-,
20190604~20190626,【新】近3天美妆个护未购买-1024,新标签人群,无线,京东快车(搜索),MK-H317E4-瑞博_电水壶/热水瓶_单投,MK-H317E4-端中-HU,491,33,6.72%,27.90,56.82,0.85,8,1014.00,24.24%,36.34,
20190604~20190626,【新】30天加购，120天未购买,新标签人群,PC,京东快车(搜索),电炖锅-明辉_电炖锅_单投,4061813电炖锅,490,1,0.20%,2.29,4.67,2.29,1,98.00,100.00%,42.79,
20190604~20190626,双11！对大促极敏感的高消费男性,标签人群,无线,京东快车(搜索),电磁炉-明辉_电磁炉_单投,WH2126-端中_电磁炉_单投,489,36,7.36%,62.20,127.20,1.73,6,1054.00,16.67%,16.95,
20190604~20190626,【新】在营销C2208,新标签人群,PC,京东快车(搜索),C22-WH2208-明辉-电磁炉_单投,C22-WH2208--明辉-搜索_单投,489,2,0.41%,5.67,11.60,2.84,1,241.00,50.00%,42.50,
