时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,18,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索无线,18,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,18,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览厨卫大电搜索未购蒸箱,新标签人群,PC,京东快车(搜索),【A】侯爵_蒸箱_单投-copy,搜索无线,18,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,18,4,22.22%,8.30,461.11,2.08,3,239.00,75.00%,28.80,
20190604~20190626,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,17,2,11.76%,2.81,165.29,1.41,-,-,-,-,
20190604~20190626,【新】近30天已购猪牛羊肉未购微波炉人群,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,17,3,17.65%,3.88,228.24,1.29,-,-,-,-,
20190604~20190626,【新】微波炉近30天浏览或加购关注且未购,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,无线搜索,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,17,1,5.88%,5.35,314.71,5.35,1,3799.00,100.00%,710.09,
20190604~20190626,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索无线,17,1,5.88%,0.10,5.88,0.10,-,-,-,-,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,17,5,29.41%,3.58,210.59,0.72,-,-,-,-,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,17,1,5.88%,1.24,72.94,1.24,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,17,4,23.53%,41.07,2415.88,10.27,2,2899.00,50.00%,70.59,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,17,1,5.88%,0.10,5.88,0.10,-,-,-,-,
20190604~20190626,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,17,1,5.88%,1.87,110.00,1.87,-,-,-,-,
20190604~20190626,【新】近30天浏览未购竞品烤箱2,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索PC-烤箱,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索PC,17,1,5.88%,0.10,5.88,0.10,-,-,-,-,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,17,1,5.88%,2.05,120.59,2.05,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,17,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,16,3,18.75%,5.96,372.50,1.99,7,2772.00,233.33%,465.10,
20190604~20190626,【新】发现好货-生鲜用户,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,16,1,6.25%,2.66,166.25,2.66,-,-,-,-,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,16,4,25.00%,8.84,552.50,2.21,3,1899.00,75.00%,214.82,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天关注微烤嵌自营店铺内商品未购买微烤嵌商品,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,16,1,6.25%,0.11,6.88,0.11,-,-,-,-,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【A】侯爵_蒸箱_单投-copy,搜索无线,16,1,6.25%,31.61,1975.63,31.61,-,-,-,-,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_4k_5k_0612,外部导入人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_5k以上_0612,外部导入人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,16,1,6.25%,25.34,1583.75,25.34,-,-,-,-,
20190604~20190626,九数_618_蒸箱_类目内_高分段_无品牌倾向_0612,外部导入人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天加购未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览厨房电器京东自营店铺未购蒸箱,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,16,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】燃气灶竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,15,1,6.67%,3.41,227.33,3.41,-,-,-,-,
20190604~20190626,默认购买人群,京选人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,15,1,6.67%,6.69,446.00,6.69,1,1499.00,100.00%,224.07,
20190604~20190626,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】微波炉近30天浏览或加购关注且未购,新标签人群,PC,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购猪牛羊肉未购微波炉人群,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,PC搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,15,2,13.33%,4.21,280.67,2.11,-,-,-,-,
20190604~20190626,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,15,4,26.67%,5.09,339.33,1.27,1,-,25.00%,-,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天加购未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,15,2,13.33%,2.00,133.33,1.00,-,-,-,-,
20190604~20190626,【新】燃气灶竞品2top150近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索无线,15,2,13.33%,4.23,282.00,2.12,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,15,3,20.00%,5.92,394.67,1.97,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,15,1,6.67%,3.33,222.00,3.33,-,-,-,-,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,15,1,6.67%,3.55,236.67,3.55,-,-,-,-,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,15,1,6.67%,2.22,148.00,2.22,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,15,2,13.33%,0.20,13.33,0.10,-,-,-,-,
20190604~20190626,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,15,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购猪牛羊肉未购微波炉人群,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,14,1,7.14%,6.69,477.86,6.69,1,1499.00,100.00%,224.07,
20190604~20190626,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索PC,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览加购未购破壁机近180天未购微波炉烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天关注微烤嵌自营店铺内商品未购买微烤嵌商品,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】燃气灶竞品3top150近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】发现好货-生鲜用户,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,14,1,7.14%,2.12,151.43,2.12,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,14,1,7.14%,7.85,560.71,7.85,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉 G70D20CN1P-D2(S0)近30天浏览,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,14,3,21.43%,0.55,39.29,0.18,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,14,4,28.57%,3.95,282.14,0.99,-,-,-,-,
20190604~20190626,【新】美的蒸箱top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索PC,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,14,1,7.14%,1.86,132.86,1.86,-,-,-,-,
20190604~20190626,九数_20190530出包_微波炉_50万,外部导入人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,14,1,7.14%,1.36,97.14,1.36,-,-,-,-,
20190604~20190626,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,14,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,13,1,7.69%,1.50,115.38,1.50,1,1798.00,100.00%,1198.67,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,13,2,15.38%,0.20,15.38,0.10,-,-,-,-,
20190604~20190626,近30天浏览烟灶消且浏览未购蒸箱,挖掘人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天浏览加购未购水饺混沌肉制品近180天未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】西门子西屋品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索PC,13,1,7.69%,7.31,562.31,7.31,-,-,-,-,
20190604~20190626,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购水饺混沌肉制品未购买微波炉,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,13,1,7.69%,4.61,354.62,4.61,-,-,-,-,
20190604~20190626,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】其他品牌微波炉近30天top200加购未购,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,13,1,7.69%,2.21,170.00,2.21,-,-,-,-,
20190604~20190626,【新】近30天关注微烤嵌自营店铺内商品未购买微烤嵌商品,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,13,1,7.69%,1.86,143.08,1.86,-,-,-,-,
20190604~20190626,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的蒸箱top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索PC,13,4,30.77%,21.62,1663.08,5.41,1,-,25.00%,-,
20190604~20190626,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索PC-copy,13,2,15.38%,1.94,149.23,0.97,1,1997.00,50.00%,1029.38,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,13,3,23.08%,7.06,543.08,2.35,-,-,-,-,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,13,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,12,2,16.67%,3.57,297.50,1.79,-,-,-,-,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,无线,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,12,1,8.33%,0.11,9.17,0.11,-,-,-,-,
20190604~20190626,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】发现好货-生鲜用户,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,12,1,8.33%,2.28,190.00,2.28,-,-,-,-,
20190604~20190626,美的蒸箱近30天认知转化至流失人群042,外部导入人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近180天未购微波炉近30天已购低温奶,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】油烟机竞品2top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,12,-,-,-,-,-,-,-,-,-,
20190604~20190626,【新】近30天加购未购竞品烤箱2,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,12,-,-,-,-,-,-,-,-,-,
