时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,搜索-洗衣机搜索人群-滚筒,标签人群,无线,京东快车(搜索),搜索腰带店铺_美的洗衣机_腰部广告,搜索腰带店铺,5203,164,3.15%,280.08,53.83,1.71,12,16926.00,7.32%,60.43,
20190604~20190626,九数_618_波轮_类目内_高分段_1.5k_2k_0611,外部导入人群,无线,品牌聚效,12月计划_美的洗衣机,无线首焦-美的品牌人群,5191,17,0.33%,342.07,65.90,20.12,2,1649.00,11.76%,4.82,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,5176,39,0.75%,101.20,19.55,2.59,10,21911.00,25.64%,216.51,
20190604~20190626,冰箱核心人群（美海美菱容西门子）,标签人群,无线,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,5149,400,7.77%,1181.47,229.46,2.95,68,152750.00,17.00%,129.29,
20190604~20190626,洗衣机核心人群（美的+小天鹅）,标签人群,PC,京东快车(搜索),【B】 MG30V30DX_美的洗衣机_单投,洗衣机-MG30V30DX搜索,5127,91,1.77%,169.42,33.04,1.86,6,9993.00,6.59%,58.98,
20190604~20190626,九数_618_滚筒_类目内_高分段_4k以上_0611,外部导入人群,无线,品牌聚效,12月计划_美的洗衣机,无线首焦-美的品牌人群,5110,15,0.29%,317.17,62.07,21.14,-,-,-,-,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,5089,23,0.45%,29.35,5.77,1.28,1,4200.00,4.35%,143.10,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,5073,583,11.49%,1988.29,391.94,3.41,120,341728.00,20.58%,171.87,
20190604~20190626,【新】冰空洗家装人群1,新标签人群,无线,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,5066,238,4.70%,974.44,192.35,4.09,10,17289.00,4.20%,17.74,
20190604~20190626,自定义-核心型号扩展至三级类目品牌,标签人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-无线,5063,45,0.89%,142.25,28.10,3.16,4,9115.00,8.89%,64.08,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,5062,365,7.21%,1204.81,238.01,3.30,107,174607.03,29.32%,144.92,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,无线,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,5054,463,9.16%,1715.72,339.48,3.71,104,168271.00,22.46%,98.08,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,4991,127,2.54%,381.42,76.42,3.00,7,12591.00,5.51%,33.01,
20190604~20190626,【新】近30天浏览加购未购top200洗衣机,新标签人群,无线,京东快车(搜索),【B】 MG30V30DX_美的洗衣机_单投,洗衣机-MG30V30DX搜索,4987,262,5.25%,576.77,115.65,2.20,15,23594.00,5.73%,40.91,
20190604~20190626,洗衣机品牌人群（美的+小天鹅）,标签人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-无线,4970,47,0.95%,152.52,30.69,3.25,4,9115.00,8.51%,59.76,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,4967,94,1.89%,163.87,32.99,1.74,33,100774.00,35.11%,614.96,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】PC,4952,94,1.90%,209.32,42.27,2.23,8,14690.00,8.51%,70.18,
20190604~20190626,核心人群-冰箱-美的,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,4951,522,10.54%,1706.71,344.72,3.27,180,409600.90,34.48%,239.99,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】无线,4926,226,4.59%,691.91,140.46,3.06,328,2262577.00,145.13%,3270.05,
20190604~20190626,冰箱意向人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【B】 MG30V30DX_美的洗衣机_单投,洗衣机-MG30V30DX搜索,4887,77,1.58%,146.33,29.94,1.90,10,18144.00,12.99%,123.99,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索无线,4881,371,7.60%,818.85,167.76,2.21,685,1734837.60,184.64%,2118.63,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,4807,5,0.10%,25.45,5.29,5.09,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,品牌聚效,【新品】MB30VH05,新品,4779,11,0.23%,428.18,89.60,38.93,-,-,-,-,
20190604~20190626,核心人群-冰箱-美的,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,MG100V331DS5搜索-PC,4776,267,5.59%,562.55,117.79,2.11,77,137609.60,28.84%,244.62,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,MG100V331DS5搜索-PC,4766,222,4.66%,466.94,97.97,2.10,54,96540.00,24.32%,206.75,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,无线,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,4750,497,10.46%,1065.34,224.28,2.14,14,28060.00,2.82%,26.34,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-无线,4727,48,1.02%,159.01,33.64,3.31,5,10813.00,10.42%,68.00,
20190604~20190626,意向人群-洗衣机-TCL,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,4680,149,3.18%,644.23,137.66,4.32,9,7611.00,6.04%,11.81,
20190604~20190626,【新】美的购买未购买洗烘,新标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,4635,274,5.91%,909.16,196.15,3.32,18,29290.00,6.57%,32.22,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,4625,346,7.48%,1087.43,235.12,3.14,117,354083.00,33.82%,325.61,
20190604~20190626,搜索-洗衣机搜索人群-洗烘,标签人群,无线,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,4598,439,9.55%,1348.41,293.26,3.07,33,77248.00,7.52%,57.29,
20190604~20190626,九数_618_波轮_类目内_高分段_2.5k以上_0611,外部导入人群,无线,品牌聚效,12月计划_美的洗衣机,无线首焦-美的品牌人群,4571,16,0.35%,292.26,63.94,18.27,1,1699.00,6.25%,5.81,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,无线,京东直投,,,4568,120,2.63%,50.95,11.15,0.42,-,-,-,-,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,4544,77,1.69%,195.31,42.98,2.54,2,6897.00,2.60%,35.31,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,4543,57,1.25%,139.67,30.74,2.45,22,41649.00,38.60%,298.20,
20190604~20190626,自定义-hr9-10公斤洗烘不扩展,标签人群,无线,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,4542,464,10.22%,1594.83,351.13,3.44,52,128791.00,11.21%,80.76,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,4461,468,10.49%,1609.85,360.87,3.44,93,295074.00,19.87%,183.29,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,4442,134,3.02%,396.29,89.21,2.96,13,27182.00,9.70%,68.59,
20190604~20190626,【新】洗衣机家装类1,新标签人群,无线,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,4428,476,10.75%,1533.41,346.30,3.22,41,57130.00,8.61%,37.26,
20190604~20190626,自定义-冰箱400-500L浏览加购未购人群30,标签人群,无线,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,4428,233,5.26%,1169.23,264.05,5.02,30,36433.00,12.88%,31.16,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,4425,269,6.08%,1174.24,265.36,4.37,38,106787.00,14.13%,90.94,
20190604~20190626,自定义-海尔店铺意向人群-海尔自营,标签人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-无线,4422,42,0.95%,150.42,34.02,3.58,4,8514.00,9.52%,56.60,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,4410,305,6.92%,1500.17,340.17,4.92,46,53466.00,15.08%,35.64,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,4375,51,1.17%,41.26,9.43,0.81,-,-,-,-,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,4342,314,7.23%,1185.41,273.01,3.78,268,838792.00,85.35%,707.60,
20190604~20190626,自定义-MD80V50D5-自身人群,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,4338,819,18.88%,2365.84,545.38,2.89,170,374871.30,20.76%,158.45,
20190604~20190626,自定义-竞品人群包-扩展至店铺,标签人群,无线,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,4331,600,13.85%,1262.70,291.55,2.10,49,62153.00,8.17%,49.22,
20190604~20190626,空调核心人群（格美海志奥）,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,4328,52,1.20%,127.75,29.52,2.46,21,40250.00,40.38%,315.07,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,4327,114,2.63%,323.81,74.83,2.84,20,66799.00,17.54%,206.29,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,4326,43,0.99%,143.08,33.07,3.33,12,18909.00,27.91%,132.16,
20190604~20190626,九数_618_滚筒_类目内_高分段_2k_2.5k_0611,外部导入人群,无线,品牌聚效,12月计划_美的洗衣机,无线首焦-美的品牌人群,4325,26,0.60%,283.75,65.61,10.91,4,6896.00,15.38%,24.30,
20190604~20190626,核心人群-冰箱-海尔,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,4318,196,4.54%,599.81,138.91,3.06,91,210997.50,46.43%,351.77,
20190604~20190626,【新】冰空洗家装人群-美的,新标签人群,无线,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,4292,335,7.81%,1667.12,388.42,4.98,53,55259.00,15.82%,33.15,
20190604~20190626,核心人群-冰箱-海尔,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,4245,388,9.14%,1231.65,290.14,3.17,152,348281.20,39.18%,282.78,
20190604~20190626,冰箱核心人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,4229,6,0.14%,29.52,6.98,4.92,1,1199.00,16.67%,40.62,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-无线,4222,38,0.90%,116.72,27.65,3.07,4,9115.00,10.53%,78.09,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,4208,260,6.18%,985.20,234.13,3.79,279,643959.00,107.31%,653.63,
20190604~20190626,洗衣机核心人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,4199,1,0.02%,7.15,1.70,7.15,-,-,-,-,
20190604~20190626,核心人群-空调-美的,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,4177,461,11.04%,2025.43,484.90,4.39,35,77760.00,7.59%,38.39,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索无线,4174,402,9.63%,961.42,230.34,2.39,331,598195.00,82.34%,622.20,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,4159,308,7.41%,1046.28,251.57,3.40,74,224907.00,24.03%,214.96,
20190604~20190626,搜索-洗衣机搜索人群-洗烘,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,4144,440,10.62%,1409.19,340.06,3.20,38,80602.00,8.64%,57.20,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,MG100V331DS5搜索-PC,4128,219,5.31%,453.85,109.94,2.07,52,95573.30,23.74%,210.58,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,4095,117,2.86%,328.28,80.17,2.81,13,27182.00,11.11%,82.80,
20190604~20190626,核心人群-空调-海尔,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,4089,379,9.27%,1612.97,394.47,4.26,69,138905.60,18.21%,86.12,
20190604~20190626,【新】冰空洗家装人群1,新标签人群,无线,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,4002,272,6.80%,1203.33,300.68,4.42,17,39883.00,6.25%,33.14,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,3988,103,2.58%,308.75,77.42,3.00,7,12591.00,6.80%,40.78,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【B】 MG30V30DX_美的洗衣机_单投,洗衣机-MG30V30DX搜索,3960,285,7.20%,654.93,165.39,2.30,21,36166.30,7.37%,55.22,
20190604~20190626,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,3940,38,0.96%,109.20,27.72,2.87,13,29681.00,34.21%,271.80,
20190604~20190626,意向人群-洗衣机-西门子,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,3922,381,9.71%,1212.16,309.07,3.18,73,188737.00,19.16%,155.70,
20190604~20190626,洗衣机核心人群（美的+小天鹅）,标签人群,PC,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,3866,33,0.85%,80.44,20.81,2.44,5,9294.00,15.15%,115.54,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,3856,198,5.13%,799.51,207.34,4.04,119,229177.80,60.10%,286.65,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,3837,13,0.34%,40.82,10.64,3.14,3,3097.00,23.08%,75.87,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,无线,京东快车(搜索),【新品培养】MG120VJ31DS3_美的洗衣机_单投,MG120VJ31DS3搜索-无线,3798,476,12.53%,1625.39,427.96,3.41,86,176558.00,18.07%,108.63,
20190604~20190626,【新】冰空洗家装人群-美的,新标签人群,无线,京东快车(搜索),【B】MB120V50DQCG_美的洗衣机_单投,MB120V50DQCG搜索无线,3771,188,4.99%,764.75,202.80,4.07,7,10493.00,3.72%,13.72,
20190604~20190626,搜索-洗衣机搜索人群-滚筒,标签人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-PC,3765,5,0.13%,17.00,4.52,3.40,-,-,-,-,
20190604~20190626,【新】近15天浏览海尔波轮未购买,新标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,3761,294,7.82%,1551.19,412.44,5.28,41,60158.00,13.95%,38.78,
20190604~20190626,意向人群-洗衣机-统帅（Leader）,标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,3747,402,10.73%,1237.49,330.26,3.08,106,248030.30,26.37%,200.43,
20190604~20190626,冰箱意向人群（美海美菱容西门子）,标签人群,无线,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,3742,378,10.10%,800.95,214.04,2.12,12,25771.00,3.17%,32.18,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,无线,京东快车(搜索),【B】 MG30V30DX_美的洗衣机_单投,洗衣机-MG30V30DX搜索,3718,200,5.38%,469.89,126.38,2.35,19,31210.00,9.50%,66.42,
20190604~20190626,【新】洗衣机家装类1,新标签人群,无线,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,3710,411,11.08%,1354.85,365.19,3.30,51,107873.00,12.41%,79.62,
20190604~20190626,冰箱意向人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,3709,137,3.69%,340.79,91.88,2.49,5,9495.00,3.65%,27.86,
20190604~20190626,自定义-洗衣机全部型号不扩展2,标签人群,PC,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索PC,3708,34,0.92%,92.28,24.89,2.71,2,3798.00,5.88%,41.16,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【B】 MG30V30DX_美的洗衣机_单投,洗衣机-MG30V30DX搜索,3708,160,4.31%,375.72,101.33,2.35,16,25184.00,10.00%,67.03,
