时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,九数618_燃热_类目_高分_无品牌倾向_0615,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,1005,125,12.44%,872.91,868.57,6.98,41,43608.30,32.80%,49.96,
20190604~20190626,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索--电脑区域,999,149,14.91%,459.96,460.42,3.09,12,24743.00,8.05%,53.79,
20190604~20190626,净水-加购2500-4500竞品价位段,新标签人群,无线,京东直投,,,985,9,0.91%,21.06,21.38,2.34,-,-,-,-,
20190604~20190626,九数_618_电热_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东直投,,,976,4,0.41%,3.77,3.86,0.94,-,-,-,-,
20190604~20190626,九数_20190609_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,970,77,7.94%,360.11,371.25,4.68,9,10985.00,11.69%,30.50,
20190604~20190626,燃热-30天竞品浏览人群,新标签人群,无线,京东快车(搜索),热水器_腰部广告,美的热水器,963,37,3.84%,108.91,113.09,2.94,4,3435.00,10.81%,31.54,
20190604~20190626,【新】热水器-Top100竞品浏览未购,新标签人群,无线,京东直投,,,948,5,0.53%,7.98,8.42,1.60,-,-,-,-,
20190604~20190626,九数_618_电热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,944,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_20190609_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,943,95,10.07%,465.93,494.09,4.90,14,14018.00,14.74%,30.09,
20190604~20190626,净水-加购2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-电脑,924,17,1.84%,105.38,114.05,6.20,-,-,-,-,
20190604~20190626,九数618_电热_类目_高分_无品牌倾向_0616,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,912,141,15.46%,807.12,885.00,5.72,36,32059.00,25.53%,39.72,
20190604~20190626,九数_20190619_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,910,60,6.59%,72.16,79.30,1.20,11,9805.00,18.33%,135.88,
20190604~20190626,九数_20190619_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,906,58,6.40%,61.05,67.38,1.05,4,2696.00,6.90%,44.16,
20190604~20190626,九数618_电热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,897,82,9.14%,209.36,233.40,2.55,5,4845.00,6.10%,23.14,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,897,2,0.22%,4.05,4.52,2.03,-,-,-,-,
20190604~20190626,九数_618_饮水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,889,64,7.20%,148.45,166.99,2.32,8,5810.20,12.50%,39.14,
20190604~20190626,九数_618_燃热_类目内_高分段_3k以上_0609,外部导入人群,无线,京东直投,,,887,17,1.92%,4.51,5.08,0.27,-,-,-,-,
20190604~20190626,九数_20190615_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,887,92,10.37%,681.78,768.64,7.41,20,17855.00,21.74%,26.19,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索-APP,885,158,17.85%,757.88,856.36,4.80,81,120161.00,51.27%,158.55,
20190604~20190626,九数_618_净水_类目内_高分段_1k_1.5k_0619,外部导入人群,无线,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,863,112,12.98%,414.99,480.87,3.71,8,8465.00,7.14%,20.40,
20190604~20190626,九数_20190615_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,862,91,10.56%,693.67,804.72,7.62,13,11687.00,14.29%,16.85,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),前置-Q5_净水器_单投,搜索-QZBW20S-5,861,18,2.09%,124.59,144.70,6.92,1,549.00,5.56%,4.41,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,856,138,16.12%,635.14,741.99,4.60,60,135723.00,43.48%,213.69,
20190604~20190626,九数_20190619_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,853,68,7.97%,170.70,200.12,2.51,8,9592.00,11.76%,56.19,
20190604~20190626,燃热-价位段-1699-2199竞品浏览,新标签人群,无线,京东直投,,,853,4,0.47%,9.45,11.08,2.36,-,-,-,-,
20190604~20190626,九数_20190619_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,840,61,7.26%,167.85,199.82,2.75,6,8594.00,9.84%,51.20,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-QZ-7_净水器_单投qq,搜索-APP,827,16,1.93%,175.94,212.74,11.00,4,1876.00,25.00%,10.66,
20190604~20190626,九数_618_净水_类目内_高分段_2k_4k_0607,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,821,92,11.21%,234.96,286.19,2.55,23,44970.00,25.00%,191.39,
20190604~20190626,九数618_电热_类目_高分_无品牌倾向_0618,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,818,110,13.45%,845.86,1034.06,7.69,8,6780.00,7.27%,8.02,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,782,4,0.51%,5.91,7.56,1.48,-,-,-,-,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-QZ-16_净水器_单投qq,搜索-QZBW20S-16-5电脑,781,2,0.26%,6.96,8.91,3.48,-,-,-,-,
20190604~20190626,【新】燃热-HT5竞品人群,新标签人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索-APP,780,125,16.03%,735.17,942.53,5.88,10,23088.00,8.00%,31.40,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-QZ-16_净水器_单投qq,搜索-QZBW20S-16,774,21,2.71%,202.18,261.21,9.63,2,1148.00,9.52%,5.68,
20190604~20190626,【新】饮水-搜索-净饮,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,772,14,1.81%,32.91,42.63,2.35,-,-,-,-,
20190604~20190626,九数_618_净水_类目内_高分段_2k_4k_0605,外部导入人群,无线,京东直投,,,767,10,1.30%,9.57,12.48,0.96,-,-,-,-,
20190604~20190626,九数_618_电热_类目内_高分段_2.5k_3k_0609,外部导入人群,无线,京东直投,,,756,11,1.46%,6.91,9.14,0.63,-,-,-,-,
20190604~20190626,九数_20190615_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,755,68,9.01%,581.61,770.34,8.55,8,10531.00,11.76%,18.11,
20190604~20190626,九数_20190615_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,741,86,11.61%,825.18,1113.60,9.60,9,9930.00,10.47%,12.03,
20190604~20190626,【新】热水器-Top100竞品浏览未购,新标签人群,无线,京东直投,,,730,2,0.27%,5.40,7.40,2.70,-,-,-,-,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-QZ-7_净水器_单投qq,搜索-电脑,713,1,0.14%,2.75,3.86,2.75,-,-,-,-,
20190604~20190626,九数_20190609_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,712,47,6.60%,396.30,556.60,8.43,7,8493.00,14.89%,21.43,
20190604~20190626,九数_20190605_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,703,55,7.82%,315.46,448.73,5.74,7,9593.00,12.73%,30.41,
20190604~20190626,九数_618_电热_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,698,62,8.88%,335.91,481.25,5.42,7,8518.00,11.29%,25.36,
20190604~20190626,九数_20190605_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,696,42,6.03%,383.70,551.29,9.14,8,8974.00,19.05%,23.39,
20190604~20190626,九数_20190605_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,690,52,7.54%,318.75,461.96,6.13,11,15339.00,21.15%,48.12,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,677,127,18.76%,910.73,1345.24,7.17,23,27271.00,18.11%,29.94,
20190604~20190626,【新】净水-1-1.5k价位段浏览,新标签人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,674,6,0.89%,19.72,29.26,3.29,-,-,-,-,
20190604~20190626,九数_20190609_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,672,49,7.29%,130.45,194.12,2.66,7,3953.00,14.29%,30.30,
20190604~20190626,九数618_净水_类目_高分_2k_4k_0615,外部导入人群,无线,京东直投,,,660,6,0.91%,14.32,21.70,2.39,-,-,-,-,
20190604~20190626,九数_20190609_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,658,68,10.33%,528.87,803.75,7.78,7,7893.00,10.29%,14.92,
20190604~20190626,九数_20190609_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,649,52,8.01%,136.05,209.63,2.62,4,4285.00,7.69%,31.50,
20190604~20190626,九数_20190610_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,642,83,12.93%,380.95,593.38,4.59,10,9329.00,12.05%,24.49,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,631,2,0.32%,9.67,15.32,4.84,-,-,-,-,
20190604~20190626,九数_20190605_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,629,47,7.47%,423.13,672.70,9.00,7,9793.00,14.89%,23.14,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,627,56,8.93%,169.06,269.63,3.02,15,14680.00,26.79%,86.83,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,626,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_618_电热_类目内_高分段_2.5k_3k_0606,外部导入人群,无线,京东直投,,,626,9,1.44%,6.64,10.61,0.74,-,-,-,-,
20190604~20190626,九数_20190616_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,623,59,9.47%,481.27,772.50,8.16,18,17481.00,30.51%,36.32,
20190604~20190626,九数_20190615_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,622,100,16.08%,473.15,760.69,4.73,10,10014.20,10.00%,21.16,
20190604~20190626,九数_20190617_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,604,52,8.61%,247.36,409.54,4.76,6,8244.00,11.54%,33.33,
20190604~20190626,燃热-加购2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,602,86,14.29%,503.75,836.79,5.86,11,16589.00,12.79%,32.93,
20190604~20190626,【新】饮水-1500以上竞品浏览-净饮,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,597,18,3.02%,37.39,62.63,2.08,-,-,-,-,
20190604~20190626,九数_20190615_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,594,116,19.53%,590.87,994.73,5.09,14,17424.80,12.07%,29.49,
20190604~20190626,九数_20190617_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,586,36,6.14%,204.93,349.71,5.69,5,5393.00,13.89%,26.32,
20190604~20190626,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-卡位-APP-11-12,581,77,13.25%,706.64,1216.25,9.18,9,12888.00,11.69%,18.24,
20190604~20190626,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,580,67,11.55%,315.92,544.69,4.72,4,6693.00,5.97%,21.19,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,569,2,0.35%,4.65,8.17,2.33,-,-,-,-,
20190604~20190626,九数_20190616_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,568,60,10.56%,477.56,840.77,7.96,10,10190.00,16.67%,21.34,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,562,3,0.53%,7.16,12.74,2.39,-,-,-,-,
20190604~20190626,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),前置-Q5_净水器_单投,搜索-QZBW20S-5电脑,559,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数618_净水_类目_高分_1k_1.5k_0616,外部导入人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,557,4,0.72%,13.44,24.13,3.36,-,-,-,-,
20190604~20190626,九数_20190619_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,550,43,7.82%,122.42,222.58,2.85,5,5326.00,11.63%,43.51,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,540,46,8.52%,430.87,797.91,9.37,7,12862.10,15.22%,29.85,
20190604~20190626,九数_20190619_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,518,38,7.34%,93.17,179.86,2.45,7,9850.00,18.42%,105.72,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,517,7,1.35%,7.44,14.39,1.06,1,849.00,14.29%,114.11,
20190604~20190626,九数_20190607_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,515,46,8.93%,254.47,494.12,5.53,6,8394.00,13.04%,32.99,
20190604~20190626,九数_20190605_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,508,35,6.89%,91.92,180.94,2.63,3,2706.00,8.57%,29.44,
20190604~20190626,九数_20190615_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,504,49,9.72%,125.80,249.60,2.57,7,5282.15,14.29%,41.99,
20190604~20190626,九数618_电热_类目_高分_1.5k_2k_0618,外部导入人群,PC,京东快车(搜索),电热-F8030-A6(HEY)_电热水器_单投,搜索-F8030-A6-APP,499,28,5.61%,31.76,63.65,1.13,3,10198.00,10.71%,321.10,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,494,2,0.40%,13.74,27.81,6.87,-,-,-,-,
20190604~20190626,九数_618_燃热_类目内_高分段_3k以上_0610,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,487,142,29.16%,533.44,1095.36,3.76,8,12492.00,5.63%,23.42,
20190604~20190626,九数_20190607_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,486,43,8.85%,246.71,507.63,5.74,6,12637.00,13.95%,51.22,
20190604~20190626,九数_20190605_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,476,56,11.76%,139.64,293.36,2.49,5,5415.43,8.93%,38.78,
20190604~20190626,九数_20190615_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,469,42,8.96%,105.90,225.80,2.52,2,1308.00,4.76%,12.35,
20190604~20190626,九数_20190616_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,456,55,12.06%,318.64,698.77,5.79,11,14957.00,20.00%,46.94,
20190604~20190626,电热-加购2000-3000竞品价位段,新标签人群,无线,京东直投,,,454,5,1.10%,11.67,25.70,2.33,-,-,-,-,
20190604~20190626,九数_618_饮水_类目内_高分段_6h_1.5k_0618,外部导入人群,无线,京东快车(搜索),饮水-MYR827S-W_饮水机_单投,搜索-APP,454,71,15.64%,191.54,421.89,2.70,6,3475.00,8.45%,18.14,
20190604~20190626,九数_618_饮水_类目内_高分段_1.5k_3k_0609,外部导入人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,450,39,8.67%,88.89,197.53,2.28,-,-,-,-,
20190604~20190626,九数_20190615_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,449,60,13.36%,393.19,875.70,6.55,6,4433.00,10.00%,11.27,
20190604~20190626,九数618_电热_类目_高分_无品牌倾向_0615,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,448,53,11.83%,298.01,665.20,5.62,10,10457.00,18.87%,35.09,
20190604~20190626,九数_20190616_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,440,52,11.82%,327.62,744.59,6.30,15,14539.00,28.85%,44.38,
20190604~20190626,九数_20190606_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,436,20,4.59%,48.86,112.06,2.44,1,909.00,5.00%,18.60,
20190604~20190626,九数_618_电热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,435,11,2.53%,9.83,22.60,0.89,-,-,-,-,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,434,4,0.92%,11.29,26.01,2.82,-,-,-,-,
20190604~20190626,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东直投,,,430,11,2.56%,12.04,28.00,1.09,-,-,-,-,
20190604~20190626,【新】企业用户,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,429,12,2.80%,40.98,95.52,3.42,-,-,-,-,
20190604~20190626,九数_20190606_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,426,29,6.81%,69.13,162.28,2.38,2,1238.00,6.90%,17.91,
20190604~20190626,九数_618_燃热_类目内_高分段_3k以上_0609,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,425,115,27.06%,439.15,1033.29,3.82,9,18287.00,7.83%,41.64,
20190604~20190626,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,423,107,25.30%,463.26,1095.18,4.33,3,6394.00,2.80%,13.80,
20190604~20190626,九数_618_净水_类目内_高分段_1k_1.5k_0619,外部导入人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,419,2,0.48%,4.39,10.48,2.19,-,-,-,-,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,413,1,0.24%,1.63,3.95,1.63,-,-,-,-,
20190604~20190626,默认浏览人群,京选人群,PC,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,405,2,0.49%,4.66,11.51,2.33,-,-,-,-,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,402,1,0.25%,6.02,14.98,6.02,-,-,-,-,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,398,10,2.51%,42.45,106.66,4.25,-,-,-,-,
20190604~20190626,九数_20190605_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,391,37,9.46%,211.67,541.36,5.72,7,6737.00,18.92%,31.83,
20190604~20190626,九数_618_电热_类目内_高分段_2.5k_3k_0607,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,390,50,12.82%,155.12,397.74,3.10,12,9602.00,24.00%,61.90,
20190604~20190626,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,PC,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,389,1,0.26%,3.31,8.51,3.31,1,999.00,100.00%,301.81,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,388,3,0.77%,6.94,17.89,2.31,1,2198.00,33.33%,316.71,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,387,5,1.29%,16.89,43.64,3.38,-,-,-,-,
20190604~20190626,九数_618_电热_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东直投,,,374,-,-,-,-,-,-,-,-,-,
20190604~20190626,九数_20190615_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,369,35,9.49%,243.99,661.22,6.97,7,6111.00,20.00%,25.05,
20190604~20190626,九数_618_净水_类目内_高分段_2k_4k_0606,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,368,36,9.78%,131.43,357.15,3.65,1,1598.00,2.78%,12.16,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,365,4,1.10%,8.03,22.00,2.01,-,-,-,-,
