user_nick,crow_name,f_type,f_device,f_product_line,f_campaign,f_group,f_impression,f_click,f_click_rate,cost,ecpm,cpc,order_cnt,order_amt,cvr,roi
midea0bx3,九数_20190606_冰箱_618跨品_干预组,外部导入人群,无线,京东直投,,,1015,16,1.58%,27.9,27.49,1.74,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0608,外部导入人群,无线,京东直投,,,1004,17,1.69%,21.72,21.63,1.28,0,0,0,0
midea0bx3,【新】冰箱0十字对开TOP50,新标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,1003,11,1.10%,18.67,18.61,1.7,0,0,0,0
midea0bx3,03290跨类目00.5分以下,外部导入人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,984,5,0.51%,7.77,7.9,1.55,0,0,0,0
midea0bx3,【新】农民0有房0中高消费水平,新标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,981,142,14.48%,324.51,330.8,2.29,13,37887,9.15%,116.75
midea0bx3,自定义0空调0TCL核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,978,9,0.92%,20.03,20.48,2.23,12,24642,133.33%,1230.25
midea0bx3,自定义0烟机0方太核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,975,87,8.92%,252.55,259.03,2.9,3,9897,3.45%,39.19
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0613,外部导入人群,无线,京东直投,,,973,10,1.03%,6.14,6.31,0.61,0,0,0,0
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,964,1,0.10%,2.06,2.14,2.06,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_3.5k_4k_0616,外部导入人群,无线,京东直投,,,964,13,1.35%,20.43,21.19,1.57,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0609,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,961,15,1.56%,26.54,27.62,1.77,7,24091,46.67%,907.72
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0607,外部导入人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,960,59,6.15%,150.88,157.17,2.56,1,3299,1.69%,21.87
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),955,5,0.52%,14.31,14.98,2.86,0,0,0,0
midea0bx3,默认浏览人群,京选人群,PC,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,954,8,0.84%,31.45,32.97,3.93,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0608,外部导入人群,无线,京东直投,,,944,11,1.17%,15.47,16.39,1.41,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0619,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,941,8,0.85%,12.27,13.04,1.53,4,14293,50.00%,1164.87
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,930,9,0.97%,18.03,19.39,2,4,35339,44.44%,1960.01
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,927,19,2.05%,30.87,33.3,1.62,1,2499,5.26%,80.95
midea0bx3,【新】近半年购买美的烟灶+冰箱未购买,新标签人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,919,68,7.40%,229.11,249.3,3.37,8,17392,11.76%,75.91
midea0bx3,【新】主要竞品人群未浏览美的,新标签人群,无线,京东直投,,,918,5,0.54%,6.18,6.73,1.24,0,0,0,0
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,915,2,0.22%,2,2.19,1,0,0,0,0
midea0bx3,自定义0洗衣机0TCL核心意向,标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,914,20,2.19%,70.47,77.1,3.52,0,0,0,0
midea0bx3,【新】冰箱0美的浏览加购未购,新标签人群,无线,品牌聚效,冰箱_联合活动投放,614联合0APP BANNER,901,6,0.67%,63.13,70.07,10.52,0,0,0,0
midea0bx3,搜索0商用电器,标签人群,PC,京东快车(搜索),冷柜0423_冷柜/冰吧_单投,冷柜0423DKEM(E),890,7,0.79%,24.62,27.66,3.52,1,2399,14.29%,97.44
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,885,22,2.49%,43.07,48.67,1.96,2,6298,9.09%,146.23
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,884,2,0.23%,2.62,2.96,1.31,0,0,0,0
midea0bx3,【新】近半年购买美的热水器+冰箱未购买,新标签人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),879,13,1.48%,26.37,30,2.03,2,5198,15.38%,197.12
midea0bx3,九数_净味冰箱_4000以上_4000699L_0530,外部导入人群,无线,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,872,107,12.27%,172.05,197.31,1.61,8,22594,7.48%,131.32
midea0bx3,九数618_冰箱_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,868,10,1.15%,12.65,14.57,1.26,1,2799,10.00%,221.26
midea0bx3,洗衣机0小天鹅核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,868,2,0.23%,2.15,2.48,1.08,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东直投,,,866,7,0.81%,7.44,8.59,1.06,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E),853,35,4.10%,81.2,95.19,2.32,0,0,0,0
midea0bx3,九数_净味冰箱_类目_0530,外部导入人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,849,4,0.47%,6.72,7.92,1.68,6,15705.05,150.00%,2337.06
midea0bx3,自定义0烟机0方太核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,844,7,0.83%,15.31,18.14,2.19,1,2707,14.29%,176.81
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0608,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,839,12,1.43%,23.12,27.56,1.93,3,10195,25.00%,440.96
midea0bx3,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,品牌聚效,京选店铺_冰箱,日常0京选店铺,839,20,2.38%,213.14,254.04,10.66,3,6097,15.00%,28.61
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),836,10,1.20%,28.19,33.72,2.82,19,49713,190.00%,1763.5
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,819,109,13.31%,345.19,421.48,3.17,13,38287,11.93%,110.92
midea0bx3,电热水器0万和核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,814,2,0.25%,5.76,7.08,2.88,0,0,0,0
midea0bx3,【新】企业用户,新标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,813,28,3.44%,175.83,216.27,6.28,0,0,0,0
midea0bx3,【新】企业用户,新标签人群,PC,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜0143,811,7,0.86%,27.69,34.14,3.96,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0608,外部导入人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,800,2,0.25%,4.94,6.18,2.47,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_3k_3.5k_0616,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,792,24,3.03%,61.2,77.27,2.55,12,38328,50.00%,626.27
midea0bx3,【新】农民0有房0中高消费水平,新标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,791,14,1.77%,28.38,35.88,2.03,12,26334,85.71%,927.91
midea0bx3,自定义0洗衣机0西门子核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),779,6,0.77%,14.71,18.88,2.45,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0608,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,778,10,1.29%,17.55,22.56,1.76,5,16893,50.00%,962.56
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0607,外部导入人群,无线,京东直投,,,773,5,0.65%,4.84,6.26,0.97,0,0,0,0
midea0bx3,【新】农民0有房0中高消费水平,新标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,771,54,7.00%,127.16,164.93,2.35,50,316782,92.59%,2491.21
midea0bx3,【新】秒杀商品偏好,新标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,771,15,1.95%,39.88,51.73,2.66,1,2599,6.67%,65.17
midea0bx3,【新】商用品类浏览偏好,新标签人群,PC,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,770,2,0.26%,5.75,7.47,2.88,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0613,外部导入人群,无线,京东直投,,,770,5,0.65%,2.22,2.88,0.44,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_3.5k_4k_0616,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,767,18,2.35%,46.94,61.2,2.61,8,26790,44.44%,570.73
midea0bx3,自定义0洗衣机0统帅核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,767,12,1.56%,29.31,38.21,2.44,14,40170,116.67%,1370.52
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0607,外部导入人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,764,2,0.26%,4.94,6.47,2.47,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0607,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,760,10,1.32%,19.3,25.39,1.93,0,0,0,0
midea0bx3,男026到450高级白领及以上,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,758,60,7.92%,136.52,180.11,2.28,5,15395,8.33%,112.77
midea0bx3,默认浏览人群,京选人群,PC,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜0143,748,6,0.80%,23.44,31.34,3.91,0,0,0,0
midea0bx3,自定义0空调0志高核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,744,7,0.94%,18.41,24.74,2.63,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,741,25,3.37%,75.18,101.46,3.01,2,3158,8.00%,42.01
midea0bx3,【新】会买专辑0家电家装家具,新标签人群,PC,京东快车(搜索),冰箱0三门0258P_冰箱_单投,冰箱0258WTPZM,731,6,0.82%,18.74,25.64,3.12,2,3798,33.33%,202.67
midea0bx3,九数618_冰箱_类目_高分_4k以上_0616,外部导入人群,无线,京东直投,,,731,8,1.09%,12.35,16.89,1.54,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_美的品牌倾向_0616,外部导入人群,无线,京东直投,,,730,2,0.27%,2.78,3.81,1.39,0,0,0,0
midea0bx3,九数618_冰箱_类目_高分_无品牌倾向_0614_新,外部导入人群,无线,京东直投,,,730,5,0.68%,2.62,3.59,0.52,0,0,0,0
midea0bx3,自定义0洗衣机0博世核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,717,54,7.53%,149.83,208.97,2.77,2,7174,3.70%,47.88
midea0bx3,自定义0美的0全品类意向,标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,712,6,0.84%,15.63,21.95,2.61,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,711,52,7.31%,206.56,290.52,3.97,2,6598,3.85%,31.94
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0多门0318_冰箱_单投,冰箱0318WTPZM,704,2,0.28%,1.92,2.73,0.96,0,0,0,0
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,700,8,1.14%,9.68,13.83,1.21,0,0,0,0
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,699,11,1.57%,20.51,29.34,1.86,11,16821,100.00%,820.14
midea0bx3,【新】商用品类浏览偏好,新标签人群,PC,京东快车(搜索),冷柜0143_冷柜/冰吧_单投,冷柜0143,685,5,0.73%,20.38,29.75,4.08,0,0,0,0
midea0bx3,自定义0空调0TCL核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,679,1,0.15%,1.45,2.14,1.45,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,无线,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,675,38,5.63%,52.13,77.23,1.37,2,5498,5.26%,105.47
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,675,50,7.41%,192.74,285.54,3.85,2,3649,4.00%,18.93
midea0bx3,电热水器0史密斯核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,660,48,7.27%,151.57,229.65,3.16,2,5298,4.17%,34.95
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM,643,1,0.16%,2.97,4.62,2.97,0,0,0,0
midea0bx3,【新】近半年购买美的洗衣机+冰箱未购买,新标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,636,21,3.30%,89.99,141.49,4.29,3,4297,14.29%,47.75
midea0bx3,洗衣机0小天鹅核心意向,标签人群,无线,京东快车(搜索),冰箱0十字0448_冰箱_单投,BCD0448WTPZM(E)0新增词,635,91,14.33%,259.67,408.93,2.85,8,22593,8.79%,87.01
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0608,外部导入人群,无线,京东直投,,,630,5,0.79%,6.58,10.44,1.32,0,0,0,0
midea0bx3,自定义0空调0格力核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,628,71,11.31%,154.78,246.46,2.18,5,13497,7.04%,87.2
midea0bx3,搜索0美的,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,628,4,0.64%,9.52,15.16,2.38,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0607,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,618,8,1.29%,15.13,24.48,1.89,2,6698,25.00%,442.7
midea0bx3,自定义0烟灶0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,608,27,4.44%,44.29,72.85,1.64,2,7798,7.41%,176.07
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,602,2,0.33%,2.03,3.37,1.01,0,0,0,0
midea0bx3,自定义0空调0志高核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM,599,13,2.17%,34.56,57.7,2.66,0,0,0,0
midea0bx3,九数_净味冰箱_4000以上_4000699L_0530,外部导入人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,597,53,8.88%,63.17,105.81,1.19,14,55408,26.42%,877.13
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0609,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,589,10,1.70%,20.79,35.3,2.08,3,9397,30.00%,452
midea0bx3,自定义0洗衣机0松下核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,585,7,1.20%,10.68,18.26,1.53,3,11597,42.86%,1085.86
midea0bx3,自定义0烟机0方太核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,576,19,3.30%,26.84,46.6,1.41,1,2499,5.26%,93.11
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,无线,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,575,11,1.91%,62.83,109.27,5.71,0,0,0,0
midea0bx3,【新】冰箱05000600升TOP50,新标签人群,无线,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM,575,41,7.13%,98.44,171.2,2.4,1,2999,2.44%,30.47
midea0bx3,自定义0洗衣机0西门子核心意向,标签人群,无线,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),572,18,3.15%,45.19,79,2.51,1,2599,5.56%,57.51
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,571,46,8.06%,128.73,225.45,2.8,13,40866,28.26%,317.46
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,569,47,8.26%,178.88,314.38,3.81,1,3599,2.13%,20.12
midea0bx3,自定义0空调0志高核心意向,标签人群,无线,京东快车(搜索),冰箱0多门0426_冰箱_单投,冰箱0426WTPM,562,13,2.31%,32.45,57.74,2.5,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0604,外部导入人群,无线,京东直投,,,558,13,2.33%,9.46,16.95,0.73,0,0,0,0
midea0bx3,【新】冰箱0关注店铺近3月未购,新标签人群,PC,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM,544,2,0.37%,2.97,5.46,1.49,0,0,0,0
midea0bx3,搜索0商用电器,标签人群,无线,京东快车(搜索),冷柜0201KMR_冷柜/冰吧_单投,冷柜0201KMR,542,14,2.58%,75.19,138.73,5.37,0,0,0,0
midea0bx3,自定义0洗衣机0海尔核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0非品牌长尾词,535,58,10.84%,132.87,248.36,2.29,5,13297,8.62%,100.08
midea0bx3,自定义0洗衣机0三洋核心意向,标签人群,PC,京东快车(搜索),冰箱0十字0468P_冰箱_单投,冰箱0468WTPM0新增词,531,5,0.94%,11.5,21.66,2.3,6,12096,120.00%,1051.83
midea0bx3,智能定向人群0视觉定向,智能定向,无线,京东直投,,,531,1,0.19%,1.04,1.96,1.04,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0608,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,530,10,1.89%,20.79,39.23,2.08,3,9397,30.00%,452
midea0bx3,【新】近半年购买美的洗衣机+冰箱未购买,新标签人群,PC,京东快车(搜索),冰箱0三门0260_冰箱_单投,冰箱0260WTPZM(E),530,8,1.51%,12.96,24.45,1.62,0,0,0,0
midea0bx3,自定义0空调0奥克斯核心意向,标签人群,PC,京东快车(搜索),冰箱0三门0228P_冰箱_单投,冰箱0228WTPZM,529,6,1.13%,17.04,32.21,2.84,0,0,0,0
midea0bx3,自定义0烟灶0海尔核心意向,标签人群,PC,京东快车(搜索),冰箱0对开门0639_冰箱_单投,冰箱0639WKPZM,526,0,0,0,0,0,0,0,0,0
midea0bx3,【新】冰箱0竞品词搜索,新标签人群,PC,京东快车(搜索),冰箱0对开门0531_冰箱_单投,冰箱0531WTPZM0新增词,521,3,0.58%,7.74,14.86,2.58,0,0,0,0
midea0bx3,【新】冰箱04000500升TOP50,新标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0新增词,520,57,10.96%,159.91,307.52,2.81,4,10296,7.02%,64.39
midea0bx3,九数_618_冰箱_类目内_高分段_3k_3.5k_0617,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,519,16,3.08%,50.07,96.47,3.13,21,53993,131.25%,1078.35
midea0bx3,九数_20190607_冰箱_618跨品_干预组,外部导入人群,无线,京东直投,,,519,8,1.54%,17.45,33.62,2.18,0,0,0,0
midea0bx3,九数_20190619_冰箱_618跨品_干预组,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,517,10,1.93%,13.26,25.65,1.33,0,0,0,0
midea0bx3,九数_20190619_冰箱_618跨品_对照组,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,516,10,1.94%,12.68,24.57,1.27,0,0,0,0
midea0bx3,【新】4210SKU意向,新标签人群,PC,京东快车(搜索),冰箱0多门0421_冰箱_单投,冰箱0421WTPM0新增词,515,34,6.60%,100.13,194.43,2.95,4,12396,11.76%,123.8
midea0bx3,九数_618_冰箱_类目内_高分段_4k以上_0607,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,511,10,1.96%,20.64,40.39,2.06,2,6598,20.00%,319.67
midea0bx3,自定义0洗衣机0LG核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM,507,40,7.89%,180.66,356.33,4.52,3,5997,7.50%,33.19
midea0bx3,九数_618_冰箱_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东直投,,,505,8,1.58%,13.94,27.6,1.74,0,0,0,0
midea0bx3,九数_618_冰箱_类目内_高分段_3.5k_4k_0617,外部导入人群,PC,京东快车(搜索),冰箱0对开门0638_冰箱_单投,冰箱0638WKPZM,501,12,2.40%,35,69.86,2.92,4,13996,33.33%,399.89
midea0bx3,洗衣机0小天鹅核心意向,标签人群,无线,京东快车(搜索),冰箱0对开门0452_冰箱_单投,冰箱0452WKPZM0非品牌长尾词,493,36,7.30%,157.35,319.17,4.37,0,0,0,0
midea0bx3,自定义0美的冰箱意向人群,标签人群,PC,京东快车(搜索),冰箱0对开门0525_冰箱_单投,冰箱0525WKPZM0新增词,493,3,0.61%,7.19,14.58,2.4,0,0,0,0
