user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,77,4,5.19%,9.12,118.44,2.28,-,-,-,-
美的厨房电器2,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索无线,77,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,77,1,1.30%,3.97,51.56,3.97,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,77,1,1.30%,0.8,10.39,0.8,-,-,-,-
美的厨房电器2,【新】近30天浏览厨房电器京东自营店铺未购蒸箱,新标签人群,无线,京东快车(搜索),【A】侯爵_蒸箱_单投-copy,搜索无线,77,8,10.39%,119.02,1545.71,14.88,1,3999,12.50%,33.6
美的厨房电器2,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,77,-,-,-,-,-,-,-,-,-
美的厨房电器2,默认购买人群,京选人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索PC,76,5,6.58%,20.39,268.29,4.08,2,3199,40.00%,156.89
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,无线搜索,76,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】蒸箱-近30天已购卫浴产品人群,新标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,76,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200加购未购,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,76,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,76,7,9.21%,19.56,257.37,2.79,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉P70D20TL-D4近30天浏览未购,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,76,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索PC,75,4,5.33%,7.29,97.2,1.82,5,3249,125.00%,445.68
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,75,2,2.67%,6.29,83.87,3.15,-,-,-,-
美的厨房电器2,【新】近30天加购未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,75,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】长虹忠臣品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,75,2,2.67%,5.34,71.2,2.67,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,74,3,4.05%,8.96,121.08,2.99,4,796,133.33%,88.84
美的厨房电器2,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,74,1,1.35%,0.1,1.35,0.1,-,-,-,-
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,74,6,8.11%,13.17,177.97,2.19,-,-,-,-
美的厨房电器2,【新】蒸箱-5个月前已购微烤小电-换新人群,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,74,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,74,5,6.76%,9.58,129.46,1.92,-,-,-,-
美的厨房电器2,【新】燃气灶竞品2top150近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索PC,74,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索PC,74,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉G70F20CN1L-DG(B0近30天浏览,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,74,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】华帝油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,73,5,6.85%,49.16,673.42,9.83,6,8997,120.00%,183.01
美的厨房电器2,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,73,-,-,-,-,-,-,-,-,-
美的厨房电器2,默认浏览人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_蒸箱,73,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,73,6,8.22%,14.99,205.34,2.5,5,3197,83.33%,213.28
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,73,1,1.37%,2.69,36.85,2.69,-,-,-,-
美的厨房电器2,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,73,-,-,-,-,-,-,-,-,-
美的厨房电器2,美的蒸箱近30天认知转化至流失人群042,外部导入人群,无线,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,72,5,6.94%,58.44,811.67,11.69,-,-,-,-
美的厨房电器2,默认购买人群,京选人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,72,7,9.72%,10.72,148.89,1.53,2,468,28.57%,43.66
美的厨房电器2,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索无线,72,6,8.33%,11.51,159.86,1.92,-,-,-,-
美的厨房电器2,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,72,-,-,-,-,-,-,-,-,-
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),秒杀计划,美的（Midea）_蒸箱,72,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天关注美的微蒸烤未购微蒸烤人群,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,72,3,4.17%,9.27,128.75,3.09,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,72,5,6.94%,12.78,177.5,2.56,3,1899,60.00%,148.59
美的厨房电器2,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,72,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索PC-copy,72,1,1.39%,3.45,47.92,3.45,-,-,-,-
美的厨房电器2,【新】格兰仕厨房料理旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,72,1,1.39%,2.77,38.47,2.77,-,-,-,-
美的厨房电器2,【新】近30天浏览美的蒸箱未购蒸箱,新标签人群,无线,京东快车(搜索),【A】侯爵_蒸箱_单投-copy,搜索无线,72,6,8.33%,90.56,1257.78,15.09,1,3999,16.67%,44.16
美的厨房电器2,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,PC搜索,72,9,12.50%,24.95,346.53,2.77,-,-,-,-
美的厨房电器2,默认浏览人群,京选人群,PC,京东快车(搜索),名爵一体机_蒸箱_单投,搜索无线,71,2,2.82%,8.87,124.93,4.43,4,937,200.00%,105.64
美的厨房电器2,美的蒸箱近30天认知转化至流失人群042,外部导入人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索无线,71,4,5.63%,40.24,566.76,10.06,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,71,2,2.82%,3.24,45.63,1.62,-,-,-,-
美的厨房电器2,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,71,2,2.82%,1.01,14.23,0.51,-,-,-,-
美的厨房电器2,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,71,1,1.41%,1.92,27.04,1.92,-,-,-,-
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,70,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,70,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】长帝京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,70,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,70,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕生活电器自营旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索-北京,70,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索PC,70,2,2.86%,2.92,41.71,1.46,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,70,11,15.71%,31.37,448.14,2.85,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,无线搜索,70,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,69,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,69,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,69,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】油烟机竞品2top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,69,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,69,1,1.45%,1.04,15.07,1.04,2,549,200.00%,527.88
美的厨房电器2,【新】蒸箱-近30天已购热水器人群,新标签人群,PC,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,69,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,68,1,1.47%,0.55,8.09,0.55,-,-,-,-
美的厨房电器2,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,68,1,1.47%,3.48,51.18,3.48,-,-,-,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,68,5,7.35%,9.96,146.47,1.99,-,-,-,-
美的厨房电器2,【新】近30天购买偏好厨卫大电未购蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,68,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,68,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,68,3,4.41%,7.74,113.82,2.58,-,-,-,-
美的厨房电器2,【新】北鼎柏翠品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,68,1,1.47%,2.85,41.91,2.85,1,98,100.00%,34.39
美的厨房电器2,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,68,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,67,6,8.96%,14.99,223.73,2.5,6,4995,100.00%,333.22
美的厨房电器2,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,67,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天已购冰箱未购买微波炉,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,67,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,67,10,14.93%,24.52,365.97,2.45,-,-,-,-
美的厨房电器2,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,67,1,1.49%,0.11,1.64,0.11,-,-,-,-
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,PC,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,67,1,1.49%,0.82,12.24,0.82,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索-北京,67,2,2.99%,2.56,38.21,1.28,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,67,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,67,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,66,7,10.61%,50.08,758.79,7.15,1,3799,14.29%,75.86
美的厨房电器2,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,66,2,3.03%,4.33,65.61,2.17,-,-,-,-
美的厨房电器2,默认购买人群,京选人群,PC,京东快车(搜索),名爵一体机_蒸箱_单投,搜索无线,66,2,3.03%,8.87,134.39,4.43,4,937,200.00%,105.64
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,66,3,4.55%,2.66,40.3,0.89,-,-,-,-
美的厨房电器2,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,66,2,3.03%,1.8,27.27,0.9,-,-,-,-
美的厨房电器2,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,66,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,66,3,4.55%,5.31,80.45,1.77,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,66,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,66,6,9.09%,2.96,44.85,0.49,-,-,-,-
美的厨房电器2,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,无线搜索,66,4,6.06%,9.14,138.48,2.29,1,328,25.00%,35.89
美的厨房电器2,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,65,2,3.08%,5.06,77.85,2.53,4,3697,200.00%,730.63
美的厨房电器2,【新】微波炉近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,65,4,6.15%,9.91,152.46,2.48,-,-,-,-
美的厨房电器2,美的蒸箱近30天认知转化至流失人群042,外部导入人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,65,6,9.23%,84.56,1300.92,14.09,1,4399,16.67%,52.02
美的厨房电器2,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,64,9,14.06%,56.82,887.81,6.31,2,8198,22.22%,144.28
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,64,2,3.13%,5.13,80.16,2.57,-,-,-,-
美的厨房电器2,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,64,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的烤箱近30天top100浏览未购,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索PC,64,5,7.81%,9.51,148.59,1.9,-,-,-,-
美的厨房电器2,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,64,1,1.56%,14.87,232.34,14.87,-,-,-,-
美的厨房电器2,【新】凯度品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,64,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,64,1,1.56%,2.07,32.34,2.07,2,208,200.00%,100.48
美的厨房电器2,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),S3-L251E_电烤箱_单投,PC搜索,64,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的微波炉旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,64,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,64,10,15.63%,149.6,2337.5,14.96,5,9897,50.00%,66.16
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,63,1,1.59%,3.14,49.84,3.14,-,-,-,-
美的厨房电器2,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索无线,63,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,63,1,1.59%,3.73,59.21,3.73,-,-,-,-
美的厨房电器2,【新】美的燃气灶top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索PC,63,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天浏览生活电器配件未购微波炉,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索,62,1,1.61%,4.15,66.94,4.15,-,-,-,-
美的厨房电器2,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,62,9,14.52%,65.86,1062.26,7.32,4,16696,44.44%,253.51
美的厨房电器2,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,62,9,14.52%,27.16,438.06,3.02,-,-,-,-
美的厨房电器2,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,PC搜索,62,2,3.23%,4.98,80.32,2.49,-,-,-,-
美的厨房电器2,【新】近30天已购电饭煲未购微波炉人群,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,62,1,1.61%,3.36,54.19,3.36,1,265,100.00%,78.87
美的厨房电器2,【新】油烟机竞品1top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索无线,62,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】华帝油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索PC,62,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,62,1,1.61%,3.1,50,3.1,-,-,-,-
美的厨房电器2,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,62,1,1.61%,1.2,19.35,1.2,-,-,-,-
美的厨房电器2,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,PC,京东快车(搜索),【新品】PG2310 _微波炉_单投,PC搜索,62,-,-,-,-,-,-,-,-,-
美的厨房电器2,美的电烤箱近30天吸引转化至流失人群04,外部导入人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,62,1,1.61%,6.67,107.58,6.67,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,PC搜索,62,8,12.90%,15.66,252.58,1.96,-,-,-,-
美的厨房电器2,【新】蒸箱-近30天已购热水器人群,新标签人群,PC,京东快车(搜索),绅士ET1065SS-80SE_蒸箱_单投,搜索无线,62,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】燃气灶竞品2top150近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索PC,61,2,3.28%,13.85,227.05,6.93,-,-,-,-
美的厨房电器2,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,PC搜索,61,3,4.92%,8.76,143.61,2.92,-,-,-,-
美的厨房电器2,【新】近180天未购微波炉近30天已购海鲜水产,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,61,1,1.64%,2.07,33.93,2.07,-,-,-,-
美的厨房电器2,【新】近30天购买偏好厨卫大电未购蒸箱,新标签人群,PC,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,60,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】近30天已购电压力锅未购微波炉人群,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,无线搜索,60,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,60,3,5.00%,1.1,18.33,0.37,2,468,66.67%,425.45
美的厨房电器2,【新】油烟机竞品2top200近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索PC,60,2,3.33%,15.86,264.33,7.93,-,-,-,-
美的厨房电器2,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】MG38CB-AA_电烤箱_单投,搜索PC,60,6,10.00%,11.71,195.17,1.95,1,-,16.67%,-
美的厨房电器2,【新】近30天浏览未购竞品烤箱1,新标签人群,PC,京东快车(搜索),【+++】T3-L326B_电烤箱_单投,搜索PC,60,1,1.67%,1.44,24,1.44,-,-,-,-
美的厨房电器2,九数_618_蒸箱_类目内_高分段_美的品牌倾向_0604,外部导入人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,60,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,60,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】蒸箱-5个月前已购微烤小电-换新人群,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,59,4,6.78%,102.19,1732.03,25.55,-,-,-,-
美的厨房电器2,【新】格兰仕微波炉旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,59,-,-,-,-,-,-,-,-,-
美的厨房电器2,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,59,8,13.56%,28.97,491.02,3.62,1,-,12.50%,-
美的厨房电器2,【新】美的品牌微波炉top200加购未购,新标签人群,PC,京东快车(搜索),【新品】X5-252D_微波炉_单投,PC搜索,59,1,1.69%,0.11,1.86,0.11,-,-,-,-
